source,destination,timestamp,reporter,value
checkoutservice,productcatalogservice,1739228980,destination,11724
checkoutservice,shippingservice,1739228980,destination,22149
frontend,adservice,1739228980,destination,105302
frontend,cartservice,1739228980,destination,252789
frontend,checkoutservice,1739228980,destination,12540
frontend,currencyservice,1739228980,destination,744539
frontend,productcatalogservice,1739228980,destination,1051752
frontend,recommendationservice,1739228980,destination,153429
frontend,shippingservice,1739228980,destination,73976
recommendationservice,productcatalogservice,1739228980,destination,154505
unknown,frontend,1739228980,destination,290007
checkoutservice,cartservice,1739229040,destination,22225
checkoutservice,currencyservice,1739229040,destination,22801
checkoutservice,emailservice,1739229040,destination,11072
checkoutservice,paymentservice,1739229040,destination,11077
checkoutservice,productcatalogservice,1739229040,destination,11743
checkoutservice,shippingservice,1739229040,destination,22149
frontend,adservice,1739229040,destination,105422
frontend,cartservice,1739229040,destination,253242
frontend,checkoutservice,1739229040,destination,12687
frontend,currencyservice,1739229040,destination,749217
frontend,productcatalogservice,1739229040,destination,1055683
frontend,recommendationservice,1739229040,destination,154505
frontend,shippingservice,1739229040,destination,73978
recommendationservice,productcatalogservice,1739229040,destination,154796
unknown,frontend,1739229040,destination,292589
checkoutservice,cartservice,1739229100,destination,22483
checkoutservice,currencyservice,1739229100,destination,22898
checkoutservice,emailservice,1739229100,destination,11152
checkoutservice,paymentservice,1739229100,destination,11183
checkoutservice,productcatalogservice,1739229100,destination,11878
checkoutservice,shippingservice,1739229100,destination,22361
frontend,adservice,1739229100,destination,106314
frontend,cartservice,1739229100,destination,256165
frontend,checkoutservice,1739229100,destination,12816
frontend,currencyservice,1739229100,destination,753257
frontend,productcatalogservice,1739229100,destination,1068072
frontend,recommendationservice,1739229100,destination,154938
frontend,shippingservice,1739229100,destination,74676
recommendationservice,productcatalogservice,1739229100,destination,156670
unknown,frontend,1739229100,destination,295752
checkoutservice,cartservice,1739229160,destination,22759
checkoutservice,currencyservice,1739229160,destination,23168
checkoutservice,emailservice,1739229160,destination,11289
checkoutservice,paymentservice,1739229160,destination,11320
checkoutservice,productcatalogservice,1739229160,destination,12026
checkoutservice,shippingservice,1739229160,destination,22635
frontend,adservice,1739229160,destination,107622
frontend,cartservice,1739229160,destination,259431
frontend,checkoutservice,1739229160,destination,12959
frontend,currencyservice,1739229160,destination,762261
frontend,productcatalogservice,1739229160,destination,1081257
frontend,recommendationservice,1739229160,destination,156854
frontend,shippingservice,1739229160,destination,75585
recommendationservice,productcatalogservice,1739229160,destination,158650
unknown,frontend,1739229160,destination,299072
checkoutservice,cartservice,1739229220,destination,23035
checkoutservice,currencyservice,1739229220,destination,23460
checkoutservice,emailservice,1739229220,destination,11429
checkoutservice,paymentservice,1739229220,destination,11461
checkoutservice,productcatalogservice,1739229220,destination,12166
checkoutservice,shippingservice,1739229220,destination,22917
frontend,adservice,1739229220,destination,108982
frontend,cartservice,1739229220,destination,262585
frontend,checkoutservice,1739229220,destination,13097
frontend,currencyservice,1739229220,destination,771856
frontend,productcatalogservice,1739229220,destination,1094175
frontend,recommendationservice,1739229220,destination,158823
frontend,shippingservice,1739229220,destination,76547
recommendationservice,productcatalogservice,1739229220,destination,160593
unknown,frontend,1739229220,destination,302454
checkoutservice,cartservice,1739229280,destination,23321
checkoutservice,currencyservice,1739229280,destination,23755
checkoutservice,emailservice,1739229280,destination,11567
checkoutservice,paymentservice,1739229280,destination,11604
checkoutservice,productcatalogservice,1739229280,destination,12323
checkoutservice,shippingservice,1739229280,destination,23203
frontend,adservice,1739229280,destination,110312
frontend,cartservice,1739229280,destination,265879
frontend,checkoutservice,1739229280,destination,13239
frontend,currencyservice,1739229280,destination,781098
frontend,productcatalogservice,1739229280,destination,1107488
frontend,recommendationservice,1739229280,destination,160759
frontend,shippingservice,1739229280,destination,77491
recommendationservice,productcatalogservice,1739229280,destination,162595
unknown,frontend,1739229280,destination,305830
checkoutservice,cartservice,1739229340,destination,23605
checkoutservice,currencyservice,1739229340,destination,24045
checkoutservice,emailservice,1739229340,destination,11708
checkoutservice,paymentservice,1739229340,destination,11744
checkoutservice,productcatalogservice,1739229340,destination,12474
checkoutservice,shippingservice,1739229340,destination,23483
frontend,adservice,1739229340,destination,111661
frontend,cartservice,1739229340,destination,269050
frontend,checkoutservice,1739229340,destination,13380
frontend,currencyservice,1739229340,destination,790689
frontend,productcatalogservice,1739229340,destination,1120261
frontend,recommendationservice,1739229340,destination,162768
frontend,shippingservice,1739229340,destination,78427
recommendationservice,productcatalogservice,1739229340,destination,164509
unknown,frontend,1739229340,destination,309189
checkoutservice,cartservice,1739229400,destination,23885
checkoutservice,currencyservice,1739229400,destination,24339
checkoutservice,emailservice,1739229400,destination,11850
checkoutservice,paymentservice,1739229400,destination,11882
checkoutservice,productcatalogservice,1739229400,destination,12630
checkoutservice,shippingservice,1739229400,destination,23761
frontend,adservice,1739229400,destination,112990
frontend,cartservice,1739229400,destination,272163
frontend,checkoutservice,1739229400,destination,13515
frontend,currencyservice,1739229400,destination,800008
frontend,productcatalogservice,1739229400,destination,1133012
frontend,recommendationservice,1739229400,destination,164672
frontend,shippingservice,1739229400,destination,79343
recommendationservice,productcatalogservice,1739229400,destination,166428
unknown,frontend,1739229400,destination,312433
checkoutservice,cartservice,1739229460,destination,24163
checkoutservice,currencyservice,1739229460,destination,24624
checkoutservice,emailservice,1739229460,destination,11989
checkoutservice,paymentservice,1739229460,destination,12022
checkoutservice,productcatalogservice,1739229460,destination,12777
checkoutservice,shippingservice,1739229460,destination,24039
frontend,adservice,1739229460,destination,114288
frontend,cartservice,1739229460,destination,275330
frontend,checkoutservice,1739229460,destination,13655
frontend,currencyservice,1739229460,destination,809073
frontend,productcatalogservice,1739229460,destination,1145765
frontend,recommendationservice,1739229460,destination,166617
frontend,shippingservice,1739229460,destination,80239
recommendationservice,productcatalogservice,1739229460,destination,168345
unknown,frontend,1739229460,destination,315717
checkoutservice,cartservice,1739229520,destination,24438
checkoutservice,currencyservice,1739229520,destination,24902
checkoutservice,emailservice,1739229520,destination,12126
checkoutservice,paymentservice,1739229520,destination,12162
checkoutservice,productcatalogservice,1739229520,destination,12923
checkoutservice,shippingservice,1739229520,destination,24320
frontend,adservice,1739229520,destination,115628
frontend,cartservice,1739229520,destination,278556
frontend,checkoutservice,1739229520,destination,13799
frontend,currencyservice,1739229520,destination,818214
frontend,productcatalogservice,1739229520,destination,1159129
frontend,recommendationservice,1739229520,destination,168507
frontend,shippingservice,1739229520,destination,81188
recommendationservice,productcatalogservice,1739229520,destination,170363
unknown,frontend,1739229520,destination,319065
checkoutservice,cartservice,1739229580,destination,24726
checkoutservice,currencyservice,1739229580,destination,25201
checkoutservice,emailservice,1739229580,destination,12266
checkoutservice,paymentservice,1739229580,destination,12303
checkoutservice,productcatalogservice,1739229580,destination,13079
checkoutservice,shippingservice,1739229580,destination,24600
frontend,adservice,1739229580,destination,116971
frontend,cartservice,1739229580,destination,281673
frontend,checkoutservice,1739229580,destination,13938
frontend,currencyservice,1739229580,destination,827502
frontend,productcatalogservice,1739229580,destination,1171769
frontend,recommendationservice,1739229580,destination,170519
frontend,shippingservice,1739229580,destination,82128
recommendationservice,productcatalogservice,1739229580,destination,172263
